time	temp
2016-08-03 07:02:58	28.4
2016-08-03 07:02:59	28.5
2016-08-03 07:03:00	28.5
2016-08-03 07:03:01	28.4
2016-08-03 07:03:02	28.5
2016-08-03 07:03:03	28.4
2016-08-03 07:03:04	28.5
2016-08-03 07:03:05	28.5
2016-08-03 07:03:06	28.5
2016-08-03 07:03:07	28.5
2016-08-03 07:03:08	28.5
2016-08-03 07:03:09	28.5
2016-08-03 07:03:10	28.5
2016-08-03 07:03:11	28.5
2016-08-03 07:03:12	28.5
2016-08-03 07:03:13	28.5
2016-08-03 07:03:14	28.5
2016-08-03 07:03:15	28.5
2016-08-03 07:03:16	28.5
2016-08-03 07:03:17	28.5
2016-08-03 07:03:18	28.5
2016-08-03 07:03:19	28.5
2016-08-03 07:03:20	28.5
2016-08-03 07:03:21	28.5
2016-08-03 07:03:22	28.4
2016-08-03 07:03:23	28.4
2016-08-03 07:03:24	28.4
2016-08-03 07:03:25	28.4
2016-08-03 07:03:26	28.4
2016-08-03 07:03:27	28.4
2016-08-03 07:03:28	28.5
2016-08-03 07:03:29	28.4
2016-08-03 07:03:30	28.4
2016-08-03 07:03:31	28.4
2016-08-03 07:03:32	28.4
2016-08-03 07:03:33	28.4
2016-08-03 07:03:34	28.4
2016-08-03 07:03:35	28.4
2016-08-03 07:03:36	28.4
2016-08-03 07:03:37	28.4
2016-08-03 07:03:38	28.4
2016-08-03 07:03:39	28.4
2016-08-03 07:03:40	28.4
2016-08-03 07:03:41	28.4
2016-08-03 07:03:42	28.4
2016-08-03 07:03:43	28.5
2016-08-03 07:03:44	28.5
2016-08-03 07:03:45	28.5
2016-08-03 07:03:46	28.5
2016-08-03 07:03:47	28.5
2016-08-03 07:03:48	28.4
2016-08-03 07:03:49	28.4
2016-08-03 07:03:50	28.4
2016-08-03 07:03:51	28.5
2016-08-03 07:03:52	28.5
2016-08-03 07:03:53	28.5
2016-08-03 07:03:54	28.5
2016-08-03 07:03:55	28.5
2016-08-03 07:03:56	28.5
2016-08-03 07:03:57	28.5
2016-08-03 07:03:58	28.5
2016-08-03 07:03:59	28.5
2016-08-03 07:04:00	28.5
2016-08-03 07:04:01	28.5
2016-08-03 07:04:02	28.4
2016-08-03 07:04:03	28.4
2016-08-03 07:04:04	28.5
2016-08-03 07:04:05	28.4
2016-08-03 07:04:06	28.5
2016-08-03 07:04:07	28.5
2016-08-03 07:04:08	28.5
2016-08-03 07:04:09	28.4
2016-08-03 07:04:10	28.4
2016-08-03 07:04:11	28.4
2016-08-03 07:04:12	28.4
2016-08-03 07:04:13	28.4
2016-08-03 07:04:14	28.4
2016-08-03 07:04:15	28.5
2016-08-03 07:04:16	28.5
2016-08-03 07:04:17	28.4
2016-08-03 07:04:18	28.4
2016-08-03 07:04:19	28.4
2016-08-03 07:04:20	28.4
2016-08-03 07:04:21	28.4
2016-08-03 07:04:22	28.5
2016-08-03 07:04:23	28.5
2016-08-03 07:04:24	28.4
2016-08-03 07:04:25	28.4
2016-08-03 07:04:26	28.4
2016-08-03 07:04:27	28.4
2016-08-03 07:04:28	28.4
2016-08-03 07:04:29	28.5
2016-08-03 07:04:30	28.5
2016-08-03 07:04:31	28.4
2016-08-03 07:04:32	28.4
2016-08-03 07:04:33	28.4
2016-08-03 07:04:34	28.4
2016-08-03 07:04:35	28.4
2016-08-03 07:04:36	28.4
2016-08-03 07:04:37	28.5
2016-08-03 07:04:38	28.5
2016-08-03 07:04:39	28.5
2016-08-03 07:04:40	28.4
2016-08-03 07:04:41	28.4
2016-08-03 07:04:42	28.4
2016-08-03 07:04:43	28.5
2016-08-03 07:04:44	28.5
2016-08-03 07:04:45	28.5
2016-08-03 07:04:46	28.5
2016-08-03 07:04:47	28.4
2016-08-03 07:04:48	28.5
2016-08-03 07:04:49	28.4
2016-08-03 07:04:50	28.4
2016-08-03 07:04:51	28.4
2016-08-03 07:04:52	28.4
2016-08-03 07:04:53	28.4
2016-08-03 07:04:54	28.5
2016-08-03 07:04:55	28.4
2016-08-03 07:04:56	28.4
2016-08-03 07:04:57	28.4
2016-08-03 07:04:58	28.4
2016-08-03 07:04:59	28.4
2016-08-03 07:05:00	28.5
2016-08-03 07:05:01	28.5
2016-08-03 07:05:02	28.4
2016-08-03 07:05:03	28.4
2016-08-03 07:05:04	28.4
2016-08-03 07:05:05	28.4
2016-08-03 07:05:06	28.4
2016-08-03 07:05:07	28.4
2016-08-03 07:05:08	28.3
2016-08-03 07:05:09	28.4
2016-08-03 07:05:10	28.4
2016-08-03 07:05:11	28.4
2016-08-03 07:05:12	28.3
2016-08-03 07:05:13	28.3
2016-08-03 07:05:14	28.4
2016-08-03 07:05:15	28.4
2016-08-03 07:05:16	28.3
2016-08-03 07:05:17	28.4
2016-08-03 07:05:18	28.4
2016-08-03 07:05:19	28.4
2016-08-03 07:05:20	28.3
2016-08-03 07:05:21	28.3
2016-08-03 07:05:22	28.3
2016-08-03 07:05:23	28.3
2016-08-03 07:05:24	28.4
2016-08-03 07:05:25	28.4
2016-08-03 07:05:26	28.3
2016-08-03 07:05:27	28.3
2016-08-03 07:05:28	28.3
2016-08-03 07:05:29	28.3
2016-08-03 07:05:30	28.3
2016-08-03 07:05:31	28.3
2016-08-03 07:05:32	28.4
2016-08-03 07:05:33	28.4
2016-08-03 07:05:34	28.4
2016-08-03 07:05:35	28.4
2016-08-03 07:05:36	28.3
2016-08-03 07:05:37	28.3
2016-08-03 07:05:38	28.3
2016-08-03 07:05:39	28.3
2016-08-03 07:05:40	28.3
2016-08-03 07:05:41	28.3
2016-08-03 07:05:42	28.4
2016-08-03 07:05:43	28.3
2016-08-03 07:05:44	28.3
2016-08-03 07:05:45	28.3
2016-08-03 07:05:46	28.3
2016-08-03 07:05:47	28.3
2016-08-03 07:05:48	28.3
2016-08-03 07:05:49	28.3
2016-08-03 07:05:50	28.3
2016-08-03 07:05:51	28.3
2016-08-03 07:05:52	28.3
2016-08-03 07:05:53	28.3
2016-08-03 07:05:54	28.3
2016-08-03 07:05:55	28.3
2016-08-03 07:05:56	28.4
2016-08-03 07:05:57	28.3
2016-08-03 07:05:58	28.3
2016-08-03 07:05:59	28.3
2016-08-03 07:06:00	28.3
2016-08-03 07:06:01	28.3
2016-08-03 07:06:02	28.3
2016-08-03 07:06:03	28.3
2016-08-03 07:06:04	28.4
2016-08-03 07:06:05	28.4
2016-08-03 07:06:06	28.3
2016-08-03 07:06:07	28.3
2016-08-03 07:06:08	28.3
2016-08-03 07:06:09	28.3
2016-08-03 07:06:10	28.3
2016-08-03 07:06:11	28.3
2016-08-03 07:06:12	28.3
2016-08-03 07:06:13	28.4
2016-08-03 07:06:14	28.3
2016-08-03 07:06:15	28.3
2016-08-03 07:06:16	28.3
2016-08-03 07:06:17	28.3
2016-08-03 07:06:18	28.3
2016-08-03 07:06:19	28.3
2016-08-03 07:06:20	28.3
2016-08-03 07:06:21	28.4
2016-08-03 07:06:22	28.3
2016-08-03 07:06:23	28.3
2016-08-03 07:06:24	28.3
2016-08-03 07:06:25	28.3
2016-08-03 07:06:26	28.3
2016-08-03 07:06:27	28.3
2016-08-03 07:06:28	28.3
2016-08-03 07:06:29	28.3
2016-08-03 07:06:30	28.3
2016-08-03 07:06:31	28.2
2016-08-03 07:06:32	28.3
2016-08-03 07:06:33	28.3
2016-08-03 07:06:34	28.3
2016-08-03 07:06:35	28.3
2016-08-03 07:06:36	28.3
2016-08-03 07:06:37	28.3
2016-08-03 07:06:38	28.3
2016-08-03 07:06:39	28.2
2016-08-03 07:06:40	28.2
2016-08-03 07:06:41	28.2
2016-08-03 07:06:42	28.2
2016-08-03 07:06:43	28.3
2016-08-03 07:06:44	28.3
2016-08-03 07:06:45	28.3
2016-08-03 07:06:46	28.2
2016-08-03 07:06:47	28.2
2016-08-03 07:06:48	28.3
2016-08-03 07:06:49	28.3
2016-08-03 07:06:50	28.3
2016-08-03 07:06:51	28.3
2016-08-03 07:06:52	28.3
2016-08-03 07:06:53	28.3
2016-08-03 07:06:54	28.2
2016-08-03 07:06:55	28.2
2016-08-03 07:06:56	28.2
2016-08-03 07:06:57	28.2
2016-08-03 07:06:58	28.2
2016-08-03 07:06:59	28.3
2016-08-03 07:07:00	28.3
2016-08-03 07:07:01	28.3
2016-08-03 07:07:02	28.2
2016-08-03 07:07:03	28.2
2016-08-03 07:07:04	28.2
2016-08-03 07:07:05	28.2
2016-08-03 07:07:06	28.2
2016-08-03 07:07:07	28.3
2016-08-03 07:07:08	28.3
2016-08-03 07:07:09	28.2
2016-08-03 07:07:10	28.2
2016-08-03 07:07:11	28.2
2016-08-03 07:07:12	28.2
2016-08-03 07:07:13	28.2
2016-08-03 07:07:14	28.2
2016-08-03 07:07:15	28.3
2016-08-03 07:07:16	28.3
2016-08-03 07:07:17	28.3
2016-08-03 07:07:18	28.2
2016-08-03 07:07:19	28.2
2016-08-03 07:07:20	28.2
2016-08-03 07:07:21	28.2
2016-08-03 07:07:22	28.3
2016-08-03 07:07:23	28.3
2016-08-03 07:07:24	28.3
2016-08-03 07:07:25	28.3
2016-08-03 07:07:26	28.2
2016-08-03 07:07:27	28.2
2016-08-03 07:07:28	28.2
2016-08-03 07:07:29	28.2
2016-08-03 07:07:30	28.2
2016-08-03 07:07:31	28.2
2016-08-03 07:07:32	28.2
2016-08-03 07:07:33	28.2
2016-08-03 07:07:34	28.2
2016-08-03 07:07:35	28.1
2016-08-03 07:07:36	28.2
2016-08-03 07:07:37	28.2
2016-08-03 07:07:38	28.3
2016-08-03 07:07:39	28.2
2016-08-03 07:07:40	28.2
2016-08-03 07:07:41	28.2
2016-08-03 07:07:42	28.2
2016-08-03 07:07:43	28.2
2016-08-03 07:07:44	28.2
2016-08-03 07:07:45	28.2
2016-08-03 07:07:46	28.2
2016-08-03 07:07:47	28.2
2016-08-03 07:07:48	28.2
2016-08-03 07:07:49	28.2
2016-08-03 07:07:50	28.1
2016-08-03 07:07:51	28.1
2016-08-03 07:07:52	28.2
2016-08-03 07:07:53	28.2
2016-08-03 07:07:54	28.2
2016-08-03 07:07:55	28.2
2016-08-03 07:07:56	28.2
2016-08-03 07:07:57	28.2
2016-08-03 07:07:58	28.1
2016-08-03 07:07:59	28.1
2016-08-03 07:08:00	28.1
2016-08-03 07:08:01	28.1
2016-08-03 07:08:02	28.2
2016-08-03 07:08:03	28.2
2016-08-03 07:08:04	28.1
2016-08-03 07:08:05	28.1
2016-08-03 07:08:06	28.1
2016-08-03 07:08:07	28.1
2016-08-03 07:08:08	28.1
2016-08-03 07:08:09	28.1
2016-08-03 07:08:10	28.2
2016-08-03 07:08:11	28.1
2016-08-03 07:08:12	28.2
2016-08-03 07:08:13	28.1
2016-08-03 07:08:14	28.1
2016-08-03 07:08:15	28.1
2016-08-03 07:08:16	28.1
2016-08-03 07:08:17	28.1
2016-08-03 07:08:18	28.2
2016-08-03 07:08:19	28.1
2016-08-03 07:08:20	28.1
2016-08-03 07:08:21	28.1
2016-08-03 07:08:22	28.2
2016-08-03 07:08:23	28.2
2016-08-03 07:08:24	28.2
2016-08-03 07:08:25	28.2
2016-08-03 07:08:26	28.2
2016-08-03 07:08:27	28.2
2016-08-03 07:08:28	28.2
2016-08-03 07:08:29	28.1
2016-08-03 07:08:30	28.1
2016-08-03 07:08:31	28.1
2016-08-03 07:08:32	28.2
2016-08-03 07:08:33	28.2
2016-08-03 07:08:34	28.2
2016-08-03 07:08:35	28.1
2016-08-03 07:08:36	28.1
2016-08-03 07:08:37	28.1
2016-08-03 07:08:38	28.1
2016-08-03 07:08:39	28.1
2016-08-03 07:08:40	28.1
2016-08-03 07:08:41	28.2
2016-08-03 07:08:42	28.2
2016-08-03 07:08:43	28.1
2016-08-03 07:08:44	28.1
2016-08-03 07:08:45	28.1
2016-08-03 07:08:46	28.1
2016-08-03 07:08:47	28.1
2016-08-03 07:08:48	28.1
2016-08-03 07:08:49	28.1
2016-08-03 07:08:50	28.1
2016-08-03 07:08:51	28.1
2016-08-03 07:08:52	28.1
2016-08-03 07:08:53	28.1
2016-08-03 07:08:54	28.1
2016-08-03 07:08:55	28.1
2016-08-03 07:08:56	28.1
2016-08-03 07:08:57	28.2
2016-08-03 07:08:58	28.1
2016-08-03 07:08:59	28.1
2016-08-03 07:09:00	28
2016-08-03 07:09:01	28
2016-08-03 07:09:02	28.1
2016-08-03 07:09:03	28.1
2016-08-03 07:09:04	28.1
2016-08-03 07:09:05	28.1
2016-08-03 07:09:06	28.1
2016-08-03 07:09:07	28.1
2016-08-03 07:09:08	28.1
2016-08-03 07:09:09	28.1
2016-08-03 07:09:10	28.1
2016-08-03 07:09:11	28.1
2016-08-03 07:09:12	28.1
2016-08-03 07:09:13	28.1
2016-08-03 07:09:14	28.1
2016-08-03 07:09:15	28.1
2016-08-03 07:09:16	28
2016-08-03 07:09:17	28.1
2016-08-03 07:09:18	28
2016-08-03 07:09:19	28.1
2016-08-03 07:09:20	28.1
2016-08-03 07:09:21	28.1
2016-08-03 07:09:22	28.1
2016-08-03 07:09:23	28.1
2016-08-03 07:09:24	28
2016-08-03 07:09:25	28
2016-08-03 07:09:26	28
2016-08-03 07:09:27	28
2016-08-03 07:09:28	28
2016-08-03 07:09:29	28.1
2016-08-03 07:09:30	28.1
2016-08-03 07:09:31	28
2016-08-03 07:09:32	28
2016-08-03 07:09:33	28
2016-08-03 07:09:34	28
2016-08-03 07:09:35	28
2016-08-03 07:09:36	28
2016-08-03 07:09:37	28
2016-08-03 07:09:38	28
2016-08-03 07:09:39	27.9
2016-08-03 07:09:40	27.9
2016-08-03 07:09:41	27.9
2016-08-03 07:09:42	27.9
2016-08-03 07:09:43	28
2016-08-03 07:09:44	28
2016-08-03 07:09:45	27.9
2016-08-03 07:09:46	28
2016-08-03 07:09:47	28
2016-08-03 07:09:48	27.9
2016-08-03 07:09:49	27.9
2016-08-03 07:09:50	27.9
2016-08-03 07:09:51	28
2016-08-03 07:09:52	28
2016-08-03 07:09:53	28
2016-08-03 07:09:54	28
2016-08-03 07:09:55	28
2016-08-03 07:09:56	28
2016-08-03 07:09:57	28
2016-08-03 07:09:58	28
2016-08-03 07:09:59	28
2016-08-03 07:10:00	28
2016-08-03 07:10:01	28
2016-08-03 07:10:02	28
2016-08-03 07:10:03	28
2016-08-03 07:10:04	28
2016-08-03 07:10:05	28
2016-08-03 07:10:06	28
2016-08-03 07:10:07	28
2016-08-03 07:10:08	28
2016-08-03 07:10:09	28
2016-08-03 07:10:10	28
2016-08-03 07:10:11	28
2016-08-03 07:10:12	28
2016-08-03 07:10:13	28
2016-08-03 07:10:14	28
2016-08-03 07:10:15	28
2016-08-03 07:10:16	28.1
2016-08-03 07:10:17	28
2016-08-03 07:10:18	28
2016-08-03 07:10:19	28
2016-08-03 07:10:20	28
2016-08-03 07:10:21	28
2016-08-03 07:10:22	28
2016-08-03 07:10:23	28
2016-08-03 07:10:24	28
2016-08-03 07:10:25	28
2016-08-03 07:10:26	28
2016-08-03 07:10:27	28
2016-08-03 07:10:28	28
2016-08-03 07:10:29	28
2016-08-03 07:10:30	28
2016-08-03 07:10:31	28.1
2016-08-03 07:10:32	28
2016-08-03 07:10:33	28
2016-08-03 07:10:34	28
2016-08-03 07:10:35	28
2016-08-03 07:10:36	28
2016-08-03 07:10:37	28
2016-08-03 07:10:38	28
2016-08-03 07:10:39	28
2016-08-03 07:10:40	28
2016-08-03 07:10:41	28
2016-08-03 07:10:42	28
2016-08-03 07:10:43	28
2016-08-03 07:10:44	28
2016-08-03 07:10:45	27.9
2016-08-03 07:10:46	28
2016-08-03 07:10:47	28
2016-08-03 07:10:48	28
2016-08-03 07:10:49	28
2016-08-03 07:10:50	27.9
2016-08-03 07:10:51	28
2016-08-03 07:10:52	28
2016-08-03 07:10:53	28
2016-08-03 07:10:54	28
2016-08-03 07:10:55	28
2016-08-03 07:10:56	28
2016-08-03 07:10:57	27.9
2016-08-03 07:10:58	27.9
2016-08-03 07:10:59	27.9
2016-08-03 07:11:00	27.9
2016-08-03 07:11:01	28
2016-08-03 07:11:02	27.9
2016-08-03 07:11:03	28
2016-08-03 07:11:04	27.9
2016-08-03 07:11:05	27.9
2016-08-03 07:11:06	27.9
2016-08-03 07:11:07	27.9
2016-08-03 07:11:08	27.9
2016-08-03 07:11:09	27.9
2016-08-03 07:11:10	28
2016-08-03 07:11:11	28
2016-08-03 07:11:12	28
2016-08-03 07:11:13	27.9
2016-08-03 07:11:14	27.9
2016-08-03 07:11:15	27.9
2016-08-03 07:11:16	28
2016-08-03 07:11:17	28
2016-08-03 07:11:18	28
2016-08-03 07:11:19	28
2016-08-03 07:11:20	28
2016-08-03 07:11:21	27.9
2016-08-03 07:11:22	28
2016-08-03 07:11:23	28
2016-08-03 07:11:24	27.9
2016-08-03 07:11:25	28
2016-08-03 07:11:26	28
2016-08-03 07:11:27	28
2016-08-03 07:11:28	27.9
2016-08-03 07:11:29	27.9
2016-08-03 07:11:30	28
2016-08-03 07:11:31	28
2016-08-03 07:11:32	28
2016-08-03 07:11:33	27.9
2016-08-03 07:11:34	28
2016-08-03 07:11:35	28
2016-08-03 07:11:36	28
2016-08-03 07:11:37	27.9
2016-08-03 07:11:38	27.9
2016-08-03 07:11:39	27.9
2016-08-03 07:11:40	28
2016-08-03 07:11:41	27.9
2016-08-03 07:11:42	27.9
2016-08-03 07:11:43	27.9
2016-08-03 07:11:44	27.9
2016-08-03 07:11:45	27.9
2016-08-03 07:11:46	27.8
2016-08-03 07:11:47	27.9
2016-08-03 07:11:48	27.9
2016-08-03 07:11:49	27.9
2016-08-03 07:11:50	28
2016-08-03 07:11:51	27.9
2016-08-03 07:11:52	27.9
2016-08-03 07:11:53	27.9
2016-08-03 07:11:54	27.9
2016-08-03 07:11:55	27.9
2016-08-03 07:11:56	27.9
2016-08-03 07:11:57	27.9
2016-08-03 07:11:58	27.9
2016-08-03 07:11:59	27.9
2016-08-03 07:12:00	27.9
2016-08-03 07:12:01	27.9
2016-08-03 07:12:02	27.9
2016-08-03 07:12:03	27.9
2016-08-03 07:12:04	27.9
2016-08-03 07:12:05	28
2016-08-03 07:12:06	27.9
2016-08-03 07:12:07	27.9
2016-08-03 07:12:08	27.8
2016-08-03 07:12:09	27.9
2016-08-03 07:12:10	27.9
2016-08-03 07:12:11	27.9
2016-08-03 07:12:12	27.9
2016-08-03 07:12:13	27.9
2016-08-03 07:12:14	27.9
2016-08-03 07:12:15	27.9
2016-08-03 07:12:16	27.9
2016-08-03 07:12:17	27.9
2016-08-03 07:12:18	27.9
2016-08-03 07:12:19	27.9
2016-08-03 07:12:20	27.9
2016-08-03 07:12:21	27.9
2016-08-03 07:12:22	27.9
2016-08-03 07:12:23	27.9
2016-08-03 07:12:24	27.9
2016-08-03 07:12:25	27.9
2016-08-03 07:12:26	27.9
2016-08-03 07:12:27	27.9
2016-08-03 07:12:28	27.9
2016-08-03 07:12:29	28
2016-08-03 07:12:30	28
2016-08-03 07:12:31	27.9
2016-08-03 07:12:32	27.9
2016-08-03 07:12:33	27.9
2016-08-03 07:12:34	27.9
2016-08-03 07:12:35	27.9
2016-08-03 07:12:36	27.9
2016-08-03 07:12:37	27.9
2016-08-03 07:12:38	27.9
2016-08-03 07:12:39	27.9
2016-08-03 07:12:40	27.9
2016-08-03 07:12:41	27.9
2016-08-03 07:12:42	27.9
2016-08-03 07:12:43	27.9
2016-08-03 07:12:44	27.9
2016-08-03 07:12:45	27.9
2016-08-03 07:12:46	27.9
2016-08-03 07:12:47	27.8
2016-08-03 07:12:48	27.8
2016-08-03 07:12:49	27.9
2016-08-03 07:12:50	27.9
2016-08-03 07:12:51	27.9
2016-08-03 07:12:52	27.9
2016-08-03 07:12:53	27.9
2016-08-03 07:12:54	27.9
2016-08-03 07:12:55	27.9
2016-08-03 07:12:56	27.9
2016-08-03 07:12:57	27.8
2016-08-03 07:12:58	27.9
2016-08-03 07:12:59	27.9
2016-08-03 07:13:00	27.9
2016-08-03 07:13:01	27.9
2016-08-03 07:13:02	27.9
2016-08-03 07:13:03	27.8
2016-08-03 07:13:04	27.9
2016-08-03 07:13:05	27.8
2016-08-03 07:13:06	27.9
2016-08-03 07:13:07	27.9
2016-08-03 07:13:08	27.9
2016-08-03 07:13:09	27.9
2016-08-03 07:13:10	27.9
2016-08-03 07:13:11	27.9
2016-08-03 07:13:12	27.9
2016-08-03 07:13:13	27.9
2016-08-03 07:13:14	27.9
2016-08-03 07:13:15	27.9
2016-08-03 07:13:16	27.9
2016-08-03 07:13:17	27.9
2016-08-03 07:13:18	27.9
2016-08-03 07:13:19	27.9
2016-08-03 07:13:20	27.9
2016-08-03 07:13:21	27.9
2016-08-03 07:13:22	27.9
2016-08-03 07:13:23	27.9
2016-08-03 07:13:24	27.9
2016-08-03 07:13:25	27.9
2016-08-03 07:13:26	27.9
2016-08-03 07:13:27	27.8
2016-08-03 07:13:28	27.9
2016-08-03 07:13:29	27.9
2016-08-03 07:13:30	27.9
2016-08-03 07:13:31	27.9
2016-08-03 07:13:32	27.9
2016-08-03 07:13:33	27.9
2016-08-03 07:13:34	27.9
2016-08-03 07:13:35	27.9
2016-08-03 07:13:36	27.9
2016-08-03 07:13:37	27.9
2016-08-03 07:13:38	27.9
2016-08-03 07:13:39	27.9
2016-08-03 07:13:40	27.9
2016-08-03 07:13:41	27.9
2016-08-03 07:13:42	27.9
2016-08-03 07:13:43	27.9
2016-08-03 07:13:44	27.9
2016-08-03 07:13:45	27.9
2016-08-03 07:13:46	27.9
2016-08-03 07:13:47	27.9
2016-08-03 07:13:48	27.9
2016-08-03 07:13:49	27.9
2016-08-03 07:13:50	27.9
2016-08-03 07:13:51	27.9
2016-08-03 07:13:52	27.9
2016-08-03 07:13:53	27.9
2016-08-03 07:13:54	27.9
